Datetime,Open,High,Low,Close,Volume
2026-01-26 09:55:00-05:00,253.0050048828125,253.1999969482422,252.97000122070312,253.16000366210938,85471
2026-01-26 09:56:00-05:00,253.16229248046875,253.47000122070312,253.1300048828125,253.42120361328125,147116
2026-01-26 09:57:00-05:00,253.42999267578125,253.7050018310547,253.42999267578125,253.67010498046875,136869
2026-01-26 09:58:00-05:00,253.69000244140625,253.78689575195312,253.07000732421875,253.13999938964844,192770
2026-01-26 09:59:00-05:00,253.11000061035156,253.1300048828125,252.7100067138672,252.75999450683594,109055
2026-01-26 10:00:00-05:00,252.74000549316406,252.9600067138672,252.6199951171875,252.7100067138672,195069
2026-01-26 10:01:00-05:00,252.6999969482422,252.8800048828125,252.6699981689453,252.77740478515625,73041
2026-01-26 10:02:00-05:00,252.77499389648438,253.23989868164062,252.6699981689453,253.2050018310547,150617
2026-01-26 10:03:00-05:00,253.22000122070312,253.38999938964844,253.1501007080078,253.25430297851562,86912
2026-01-26 10:04:00-05:00,253.27000427246094,253.70069885253906,253.27000427246094,253.6894073486328,64192
2026-01-26 10:05:00-05:00,253.7100067138672,253.7100067138672,253.39999389648438,253.4604034423828,109816
2026-01-26 10:06:00-05:00,253.47999572753906,253.8000030517578,253.4600067138672,253.75999450683594,102693
2026-01-26 10:07:00-05:00,253.75999450683594,253.80999755859375,253.67999267578125,253.77499389648438,90743
2026-01-26 10:08:00-05:00,253.76499938964844,254.10000610351562,253.7449951171875,253.97999572753906,169817
2026-01-26 10:09:00-05:00,253.97999572753906,253.97999572753906,253.7100067138672,253.72999572753906,105600
2026-01-26 10:10:00-05:00,253.75999450683594,253.77999877929688,253.35000610351562,253.52999877929688,127855
2026-01-26 10:11:00-05:00,253.52000427246094,253.52000427246094,253.0500030517578,253.07000732421875,126339
2026-01-26 10:12:00-05:00,253.07000732421875,253.08999633789062,252.8000030517578,252.90499877929688,95391
2026-01-26 10:13:00-05:00,252.90499877929688,253.4499969482422,252.8800048828125,253.4499969482422,162609
2026-01-26 10:14:00-05:00,253.42999267578125,253.71499633789062,253.40260314941406,253.6820068359375,98401
2026-01-26 10:15:00-05:00,253.6999969482422,253.72999572753906,253.50999450683594,253.64999389648438,65653
2026-01-26 10:16:00-05:00,253.64999389648438,253.8800048828125,253.5800018310547,253.86000061035156,92511
2026-01-26 10:17:00-05:00,253.88999938964844,254.14999389648438,253.8800048828125,254.13499450683594,107903
2026-01-26 10:18:00-05:00,254.13999938964844,254.1699981689453,254.0500030517578,254.14999389648438,95023
2026-01-26 10:19:00-05:00,254.14999389648438,254.4600067138672,254.05999755859375,254.4600067138672,124306
2026-01-26 10:20:00-05:00,254.4600067138672,254.52999877929688,254.35000610351562,254.48899841308594,130295
2026-01-26 10:21:00-05:00,254.4700927734375,254.5800018310547,254.4149932861328,254.5800018310547,79332
2026-01-26 10:22:00-05:00,254.5800018310547,254.71009826660156,254.5399932861328,254.67739868164062,116793
2026-01-26 10:23:00-05:00,254.6750030517578,254.88999938964844,254.64999389648438,254.83999633789062,138299
2026-01-26 10:24:00-05:00,254.80999755859375,254.8300018310547,254.33999633789062,254.43760681152344,135001
2026-01-26 10:25:00-05:00,254.4499969482422,254.72000122070312,254.3699951171875,254.38499450683594,116856
2026-01-26 10:26:00-05:00,254.37680053710938,254.4499969482422,254.2200927734375,254.3000030517578,94085
2026-01-26 10:27:00-05:00,254.32000732421875,254.39999389648438,254.1199951171875,254.3300018310547,73133
2026-01-26 10:28:00-05:00,254.3300018310547,254.45989990234375,254.02999877929688,254.0399932861328,97030
2026-01-26 10:29:00-05:00,254.0500030517578,254.08999633789062,253.77000427246094,254.0399932861328,129934
2026-01-26 10:30:00-05:00,254.0399932861328,254.53500366210938,253.9199981689453,254.44000244140625,112119
2026-01-26 10:31:00-05:00,254.44000244140625,254.49000549316406,254.3000030517578,254.32000732421875,67290
2026-01-26 10:32:00-05:00,254.29200744628906,254.5,254.1999969482422,254.43899536132812,123114
2026-01-26 10:33:00-05:00,254.44000244140625,254.75,254.39999389648438,254.58999633789062,112590
2026-01-26 10:34:00-05:00,254.61000061035156,254.75,254.60000610351562,254.69500732421875,85132
2026-01-26 10:35:00-05:00,254.69000244140625,254.69000244140625,254.52999877929688,254.67999267578125,57535
2026-01-26 10:36:00-05:00,254.6999969482422,254.889892578125,254.6699981689453,254.86500549316406,200098
2026-01-26 10:37:00-05:00,254.8800048828125,254.97999572753906,254.8000030517578,254.9774932861328,124665
2026-01-26 10:38:00-05:00,254.97000122070312,255.33999633789062,254.93499755859375,255.1300048828125,201995
2026-01-26 10:39:00-05:00,255.14500427246094,255.14500427246094,254.7200927734375,254.75,101510
2026-01-26 10:40:00-05:00,254.75,254.84950256347656,254.57000732421875,254.82000732421875,93283
2026-01-26 10:41:00-05:00,254.80999755859375,255.10499572753906,254.69000244140625,255.0800018310547,88236
2026-01-26 10:42:00-05:00,255.05999755859375,255.19000244140625,254.94070434570312,255.16000366210938,86425
2026-01-26 10:43:00-05:00,255.1999969482422,255.3000030517578,255.08999633789062,255.14999389648438,91655
2026-01-26 10:44:00-05:00,255.13999938964844,255.17999267578125,254.9199981689453,254.9510040283203,103726
2026-01-26 10:45:00-05:00,254.96499633789062,255.13999938964844,254.8699951171875,255.05999755859375,65050
2026-01-26 10:46:00-05:00,255.06500244140625,255.10000610351562,254.8800048828125,254.89999389648438,64822
2026-01-26 10:47:00-05:00,254.8916015625,255.22000122070312,254.8699951171875,255.08999633789062,67201
2026-01-26 10:48:00-05:00,255.0800018310547,255.22500610351562,255.05999755859375,255.0749969482422,60366
2026-01-26 10:49:00-05:00,255.08999633789062,255.22999572753906,255.00999450683594,255.1999969482422,66642
2026-01-26 10:50:00-05:00,255.2100067138672,255.24000549316406,255.02999877929688,255.13999938964844,52862
2026-01-26 10:51:00-05:00,255.1300048828125,255.5,255.08999633789062,255.19009399414062,224411
2026-01-26 10:52:00-05:00,255.20950317382812,255.3699951171875,255.1649932861328,255.25999450683594,58544
2026-01-26 10:53:00-05:00,255.28199768066406,255.28199768066406,255.0800018310547,255.27000427246094,50012
2026-01-26 10:54:00-05:00,255.2899932861328,255.33999633789062,255.19000244140625,255.25999450683594,56803
2026-01-26 10:55:00-05:00,255.25999450683594,255.3000030517578,255.10000610351562,255.1199951171875,63939
2026-01-26 10:56:00-05:00,255.1199951171875,255.16000366210938,254.94000244140625,255.07000732421875,79307
2026-01-26 10:57:00-05:00,255.0500030517578,255.0500030517578,254.80999755859375,254.82000732421875,63680
2026-01-26 10:58:00-05:00,254.8300018310547,254.91000366210938,254.6699981689453,254.85000610351562,72165
2026-01-26 10:59:00-05:00,254.889892578125,254.92999267578125,254.7100067138672,254.8000030517578,72238
2026-01-26 11:00:00-05:00,254.8090057373047,254.90499877929688,254.55999755859375,254.67999267578125,107297
2026-01-26 11:01:00-05:00,254.6699981689453,254.77000427246094,254.63499450683594,254.73500061035156,50697
2026-01-26 11:02:00-05:00,254.72999572753906,254.90499877929688,254.69000244140625,254.85499572753906,46601
2026-01-26 11:03:00-05:00,254.86000061035156,255.10899353027344,254.82000732421875,255.08999633789062,75531
2026-01-26 11:04:00-05:00,255.08999633789062,255.1999969482422,254.83999633789062,254.9600067138672,198179
2026-01-26 11:05:00-05:00,254.97999572753906,255.07000732421875,254.86090087890625,254.86090087890625,40257
2026-01-26 11:06:00-05:00,254.88999938964844,254.9199981689453,254.66009521484375,254.91839599609375,67046
2026-01-26 11:07:00-05:00,254.89999389648438,254.89999389648438,254.63499450683594,254.75999450683594,59534
2026-01-26 11:08:00-05:00,254.7449951171875,254.92999267578125,254.71499633789062,254.76499938964844,59966
2026-01-26 11:09:00-05:00,254.76499938964844,254.77999877929688,254.67999267578125,254.72999572753906,38551
2026-01-26 11:10:00-05:00,254.72000122070312,254.8498992919922,254.6649932861328,254.74009704589844,47234
2026-01-26 11:11:00-05:00,254.75,254.96499633789062,254.72999572753906,254.93499755859375,105697
2026-01-26 11:12:00-05:00,254.9199981689453,255.14990234375,254.8300018310547,255.125,113782
2026-01-26 11:13:00-05:00,255.1199951171875,255.32000732421875,255.11000061035156,255.2949981689453,128362
2026-01-26 11:14:00-05:00,255.2899932861328,255.2899932861328,255.08009338378906,255.12010192871094,57266
2026-01-26 11:15:00-05:00,255.13499450683594,255.1699981689453,254.98500061035156,254.99000549316406,62735
2026-01-26 11:16:00-05:00,254.9949951171875,255.1199951171875,254.97000122070312,255.10499572753906,50636
2026-01-26 11:17:00-05:00,255.08999633789062,255.1699981689453,254.92999267578125,254.92999267578125,68889
2026-01-26 11:18:00-05:00,254.92999267578125,254.99000549316406,254.68499755859375,254.72999572753906,55588
2026-01-26 11:19:00-05:00,254.73500061035156,254.75,254.4600067138672,254.4600067138672,76737
2026-01-26 11:20:00-05:00,254.47000122070312,254.55999755859375,254.3101043701172,254.3101043701172,69538
2026-01-26 11:21:00-05:00,254.30999755859375,254.4600067138672,254.22999572753906,254.36000061035156,58873
2026-01-26 11:22:00-05:00,254.35000610351562,254.4949951171875,254.2899932861328,254.41000366210938,71066
2026-01-26 11:23:00-05:00,254.41000366210938,254.50999450683594,254.30999755859375,254.49000549316406,53935
2026-01-26 11:24:00-05:00,254.47000122070312,254.67999267578125,254.3699951171875,254.67999267578125,114966
2026-01-26 11:25:00-05:00,254.69239807128906,254.86500549316406,254.61000061035156,254.72000122070312,56523
2026-01-26 11:26:00-05:00,254.7165069580078,254.88999938964844,254.67999267578125,254.85000610351562,47260
2026-01-26 11:27:00-05:00,254.8300018310547,255.2100067138672,254.8300018310547,255.13999938964844,68126
2026-01-26 11:28:00-05:00,255.1540069580078,255.16000366210938,255.02000427246094,255.09039306640625,78130
2026-01-26 11:29:00-05:00,255.10740661621094,255.1199951171875,255.0399932861328,255.0998992919922,44742
2026-01-26 11:30:00-05:00,255.0850067138672,255.13999938964844,254.97000122070312,254.98260498046875,65868
2026-01-26 11:31:00-05:00,254.98049926757812,255.22000122070312,254.97500610351562,255.22000122070312,61873
2026-01-26 11:32:00-05:00,255.22000122070312,255.27999877929688,255.08999633789062,255.1699981689453,170089
2026-01-26 11:33:00-05:00,255.1699981689453,255.1999969482422,255.0399932861328,255.07000732421875,69759
2026-01-26 11:34:00-05:00,255.07000732421875,255.08999633789062,254.8800048828125,254.92999267578125,114758
2026-01-26 11:35:00-05:00,254.93319702148438,255.1999969482422,254.80999755859375,255.07989501953125,195819
2026-01-26 11:36:00-05:00,255.02999877929688,255.14999389648438,254.99000549316406,255.14500427246094,34857
2026-01-26 11:37:00-05:00,255.14500427246094,255.2196044921875,255.0500030517578,255.2196044921875,36154
2026-01-26 11:38:00-05:00,255.2050018310547,255.24000549316406,255.02000427246094,255.1199951171875,39535
2026-01-26 11:39:00-05:00,255.11000061035156,255.17999267578125,255.00999450683594,255.00999450683594,56428
2026-01-26 11:40:00-05:00,255.02000427246094,255.14999389648438,254.97999572753906,255.08999633789062,42635
2026-01-26 11:41:00-05:00,255.08999633789062,255.1300048828125,254.97000122070312,255.0,51882
2026-01-26 11:42:00-05:00,255.0,255.0800018310547,254.94500732421875,255.0135040283203,34902
2026-01-26 11:43:00-05:00,255.00010681152344,255.07000732421875,254.94000244140625,255.02499389648438,56104
2026-01-26 11:44:00-05:00,255.02499389648438,255.07000732421875,255.0,255.0,46810
2026-01-26 11:45:00-05:00,255.00990295410156,255.08999633789062,254.9300994873047,255.0800018310547,32057
2026-01-26 11:46:00-05:00,255.08999633789062,255.25,255.08999633789062,255.19979858398438,53110
2026-01-26 11:47:00-05:00,255.1999969482422,255.22500610351562,254.91000366210938,254.9199981689453,49056
2026-01-26 11:48:00-05:00,254.92999267578125,254.94000244140625,254.83670043945312,254.8800048828125,35088
2026-01-26 11:49:00-05:00,254.87539672851562,254.91990661621094,254.8300018310547,254.86000061035156,34009
2026-01-26 11:50:00-05:00,254.85000610351562,254.85000610351562,254.64999389648438,254.7100067138672,61562
2026-01-26 11:51:00-05:00,254.6992950439453,254.83999633789062,254.60000610351562,254.83999633789062,58205
2026-01-26 11:52:00-05:00,254.8300018310547,254.91000366210938,254.69009399414062,254.71029663085938,48142
2026-01-26 11:53:00-05:00,254.71420288085938,254.8800048828125,254.7050018310547,254.84500122070312,36779
2026-01-26 11:54:00-05:00,254.85000610351562,254.91000366210938,254.80999755859375,254.86000061035156,35145
2026-01-26 11:55:00-05:00,254.8699951171875,254.91000366210938,254.77499389648438,254.85000610351562,33642
2026-01-26 11:56:00-05:00,254.86900329589844,254.86990356445312,254.75999450683594,254.7899932861328,23340
2026-01-26 11:57:00-05:00,254.8000030517578,254.889892578125,254.77999877929688,254.85499572753906,40127
2026-01-26 11:58:00-05:00,254.86000061035156,255.0157928466797,254.83999633789062,254.89999389648438,49588
2026-01-26 11:59:00-05:00,254.91000366210938,254.92999267578125,254.75999450683594,254.86000061035156,42256
2026-01-26 12:00:00-05:00,254.8699951171875,255.02000427246094,254.8699951171875,254.96499633789062,43142
2026-01-26 12:01:00-05:00,254.97500610351562,255.07000732421875,254.9600067138672,255.00999450683594,48335
2026-01-26 12:02:00-05:00,255.02999877929688,255.17999267578125,255.0,255.17999267578125,46447
2026-01-26 12:03:00-05:00,255.17999267578125,255.2100067138672,255.11000061035156,255.1999969482422,48640
2026-01-26 12:04:00-05:00,255.20249938964844,255.3000030517578,255.19000244140625,255.22999572753906,90104
2026-01-26 12:05:00-05:00,255.22999572753906,255.32000732421875,255.2050018310547,255.27999877929688,35800
2026-01-26 12:06:00-05:00,255.2913055419922,255.4199981689453,255.2899932861328,255.41799926757812,44879
2026-01-26 12:07:00-05:00,255.41099548339844,255.4199981689453,255.32839965820312,255.3350067138672,45306
2026-01-26 12:08:00-05:00,255.32000732421875,255.32000732421875,255.1199951171875,255.13999938964844,65340
2026-01-26 12:09:00-05:00,255.13999938964844,255.13999938964844,254.80999755859375,254.80999755859375,77041
2026-01-26 12:10:00-05:00,254.8000030517578,254.8800048828125,254.60000610351562,254.65499877929688,69673
2026-01-26 12:11:00-05:00,254.65499877929688,254.7449951171875,254.58999633789062,254.58999633789062,50032
2026-01-26 12:12:00-05:00,254.58999633789062,254.6898956298828,254.50999450683594,254.50999450683594,42241
2026-01-26 12:13:00-05:00,254.52000427246094,254.54600524902344,254.3699951171875,254.42539978027344,62094
2026-01-26 12:14:00-05:00,254.41000366210938,254.4199981689453,254.25999450683594,254.2899932861328,49015
2026-01-26 12:15:00-05:00,254.28900146484375,254.4499969482422,254.28900146484375,254.39999389648438,40176
2026-01-26 12:16:00-05:00,254.39999389648438,254.64999389648438,254.39999389648438,254.60000610351562,46477
2026-01-26 12:17:00-05:00,254.60000610351562,254.72000122070312,254.5800018310547,254.69500732421875,22932
2026-01-26 12:18:00-05:00,254.71290588378906,254.71730041503906,254.55999755859375,254.5612030029297,27789
2026-01-26 12:19:00-05:00,254.57000732421875,254.6199951171875,254.5,254.60000610351562,31654
2026-01-26 12:20:00-05:00,254.58999633789062,254.61000061035156,254.5,254.58999633789062,32084
2026-01-26 12:21:00-05:00,254.58999633789062,254.6584014892578,254.5500030517578,254.57940673828125,28943
2026-01-26 12:22:00-05:00,254.55499267578125,254.6199951171875,254.52999877929688,254.5601043701172,19532
2026-01-26 12:23:00-05:00,254.5749969482422,254.8498992919922,254.55990600585938,254.82000732421875,51730
2026-01-26 12:24:00-05:00,254.8000030517578,254.81700134277344,254.67990112304688,254.72000122070312,39997
2026-01-26 12:25:00-05:00,254.72940063476562,254.75999450683594,254.67999267578125,254.74000549316406,23681
2026-01-26 12:26:00-05:00,254.7528076171875,254.76499938964844,254.6699981689453,254.72000122070312,28328
2026-01-26 12:27:00-05:00,254.6999969482422,254.7100067138672,254.60000610351562,254.60000610351562,29023
2026-01-26 12:28:00-05:00,254.58999633789062,254.66000366210938,254.5500030517578,254.65989685058594,34976
2026-01-26 12:29:00-05:00,254.64999389648438,254.66000366210938,254.5,254.5,30236
2026-01-26 12:30:00-05:00,254.47000122070312,254.55999755859375,254.44000244140625,254.4600067138672,34949
2026-01-26 12:31:00-05:00,254.4600067138672,254.60000610351562,254.42999267578125,254.58999633789062,34140
2026-01-26 12:32:00-05:00,254.5749969482422,254.67999267578125,254.50999450683594,254.58999633789062,44796
2026-01-26 12:33:00-05:00,254.60000610351562,254.61070251464844,254.52999877929688,254.52999877929688,26072
2026-01-26 12:34:00-05:00,254.55999755859375,254.65989685058594,254.47999572753906,254.58999633789062,41405
2026-01-26 12:35:00-05:00,254.60000610351562,254.63999938964844,254.5500030517578,254.58999633789062,28952
2026-01-26 12:36:00-05:00,254.60989379882812,254.6699981689453,254.5800018310547,254.5800018310547,32005
2026-01-26 12:37:00-05:00,254.55999755859375,254.7100067138672,254.55999755859375,254.6800994873047,37683
2026-01-26 12:38:00-05:00,254.66009521484375,254.74000549316406,254.63999938964844,254.6800994873047,42139
2026-01-26 12:39:00-05:00,254.69000244140625,254.6999969482422,254.5500030517578,254.6300048828125,49381
2026-01-26 12:40:00-05:00,254.65699768066406,254.65699768066406,254.5500030517578,254.6199951171875,21286
2026-01-26 12:41:00-05:00,254.61019897460938,254.64999389648438,254.58999633789062,254.61000061035156,22999
2026-01-26 12:42:00-05:00,254.61500549316406,254.72999572753906,254.60000610351562,254.72000122070312,30775
2026-01-26 12:43:00-05:00,254.7050018310547,254.7100067138672,254.6649932861328,254.7100067138672,23973
2026-01-26 12:44:00-05:00,254.6999969482422,254.75,254.66000366210938,254.66000366210938,25169
2026-01-26 12:45:00-05:00,254.6627960205078,254.66990661621094,254.41000366210938,254.44500732421875,40102
2026-01-26 12:46:00-05:00,254.44000244140625,254.46499633789062,254.36500549316406,254.36500549316406,27707
2026-01-26 12:47:00-05:00,254.35000610351562,254.43739318847656,254.2301025390625,254.28619384765625,51505
2026-01-26 12:48:00-05:00,254.27000427246094,254.29649353027344,254.0800018310547,254.2949981689453,50239
2026-01-26 12:49:00-05:00,254.30999755859375,254.4199981689453,254.27000427246094,254.33160400390625,28681
2026-01-26 12:50:00-05:00,254.3300018310547,254.40719604492188,254.25,254.40719604492188,30032
2026-01-26 12:51:00-05:00,254.40199279785156,254.49000549316406,254.39999389648438,254.43260192871094,32101
2026-01-26 12:52:00-05:00,254.43739318847656,254.4600067138672,254.33999633789062,254.43499755859375,30770
2026-01-26 12:53:00-05:00,254.41990661621094,254.54330444335938,254.41990661621094,254.48500061035156,18552
2026-01-26 12:54:00-05:00,254.47000122070312,254.5500030517578,254.47000122070312,254.50999450683594,19598
2026-01-26 12:55:00-05:00,254.5281982421875,254.5299072265625,254.38999938964844,254.38999938964844,28358
2026-01-26 12:56:00-05:00,254.38999938964844,254.5,254.38999938964844,254.39999389648438,27579
2026-01-26 12:57:00-05:00,254.41000366210938,254.4499969482422,254.36000061035156,254.39999389648438,25063
2026-01-26 12:58:00-05:00,254.41070556640625,254.44500732421875,254.3800048828125,254.39999389648438,18074
2026-01-26 12:59:00-05:00,254.41000366210938,254.41000366210938,254.30999755859375,254.3300018310547,34734
2026-01-26 13:00:00-05:00,254.3300018310547,254.3300018310547,254.2100067138672,254.22500610351562,25649
2026-01-26 13:01:00-05:00,254.22540283203125,254.46499633789062,254.2100067138672,254.4499969482422,32371
2026-01-26 13:02:00-05:00,254.45989990234375,254.47999572753906,254.36000061035156,254.42999267578125,53656
2026-01-26 13:03:00-05:00,254.4199981689453,254.4199981689453,254.19000244140625,254.2335968017578,33788
2026-01-26 13:04:00-05:00,254.24620056152344,254.27000427246094,254.16000366210938,254.1699981689453,25101
2026-01-26 13:05:00-05:00,254.1699981689453,254.24000549316406,254.08999633789062,254.22999572753906,38408
2026-01-26 13:06:00-05:00,254.24000549316406,254.2429962158203,254.1699981689453,254.2429962158203,25447
2026-01-26 13:07:00-05:00,254.2550048828125,254.27000427246094,254.1916046142578,254.22000122070312,24863
2026-01-26 13:08:00-05:00,254.22500610351562,254.24000549316406,254.16000366210938,254.1649932861328,18284
2026-01-26 13:09:00-05:00,254.17999267578125,254.22999572753906,254.0800018310547,254.12750244140625,50064
2026-01-26 13:10:00-05:00,254.19000244140625,254.1999969482422,254.08999633789062,254.19000244140625,16292
2026-01-26 13:11:00-05:00,254.19500732421875,254.3000030517578,254.19500732421875,254.27000427246094,30009
2026-01-26 13:12:00-05:00,254.28500366210938,254.36000061035156,254.2375030517578,254.26499938964844,25727
2026-01-26 13:13:00-05:00,254.27999877929688,254.3000030517578,254.15460205078125,254.27000427246094,36934
2026-01-26 13:14:00-05:00,254.27000427246094,254.29080200195312,254.2100067138672,254.24000549316406,21830
2026-01-26 13:15:00-05:00,254.23500061035156,254.27999877929688,254.17999267578125,254.19000244140625,23956
2026-01-26 13:16:00-05:00,254.19000244140625,254.19000244140625,254.1199951171875,254.14999389648438,35002
2026-01-26 13:17:00-05:00,254.16000366210938,254.22999572753906,254.08999633789062,254.139892578125,21088
2026-01-26 13:18:00-05:00,254.1300048828125,254.3070068359375,254.1300048828125,254.24000549316406,38862
2026-01-26 13:19:00-05:00,254.25999450683594,254.44000244140625,254.2550048828125,254.44000244140625,29798
2026-01-26 13:20:00-05:00,254.42999267578125,254.44000244140625,254.33999633789062,254.37229919433594,27879
2026-01-26 13:21:00-05:00,254.3699951171875,254.5500030517578,254.33999633789062,254.52999877929688,35419
2026-01-26 13:22:00-05:00,254.52999877929688,254.60000610351562,254.50999450683594,254.59500122070312,30640
2026-01-26 13:23:00-05:00,254.6031036376953,254.6031036376953,254.49000549316406,254.50999450683594,28097
2026-01-26 13:24:00-05:00,254.52999877929688,254.67999267578125,254.50999450683594,254.64999389648438,34386
2026-01-26 13:25:00-05:00,254.6508026123047,254.68499755859375,254.6300048828125,254.66000366210938,19268
2026-01-26 13:26:00-05:00,254.6699981689453,254.69000244140625,254.60000610351562,254.64999389648438,31004
2026-01-26 13:27:00-05:00,254.64999389648438,254.67999267578125,254.6300048828125,254.6300048828125,27597
2026-01-26 13:28:00-05:00,254.64169311523438,254.66000366210938,254.57000732421875,254.61000061035156,29976
2026-01-26 13:29:00-05:00,254.61500549316406,254.69000244140625,254.60000610351562,254.64999389648438,31319
2026-01-26 13:30:00-05:00,254.63999938964844,254.99000549316406,254.6300048828125,254.9600067138672,40314
2026-01-26 13:31:00-05:00,254.95010375976562,255.14999389648438,254.94000244140625,255.07000732421875,78022
2026-01-26 13:32:00-05:00,255.0800018310547,255.1699981689453,254.99000549316406,255.1300048828125,54347
2026-01-26 13:33:00-05:00,255.13999938964844,255.13999938964844,255.07000732421875,255.07000732421875,37233
2026-01-26 13:34:00-05:00,255.07000732421875,255.07000732421875,254.97999572753906,255.02999877929688,47788
2026-01-26 13:35:00-05:00,255.02000427246094,255.0800018310547,254.97000122070312,255.0,41655
2026-01-26 13:36:00-05:00,255.0500030517578,255.0500030517578,254.85000610351562,254.8791046142578,33836
2026-01-26 13:37:00-05:00,254.88999938964844,254.91000366210938,254.80029296875,254.8300018310547,32918
2026-01-26 13:38:00-05:00,254.8300018310547,254.9199981689453,254.82000732421875,254.8336944580078,25995
2026-01-26 13:39:00-05:00,254.8249969482422,254.8365020751953,254.5800018310547,254.60000610351562,29860
2026-01-26 13:40:00-05:00,254.5800018310547,254.6199951171875,254.4499969482422,254.47000122070312,45355
2026-01-26 13:41:00-05:00,254.44000244140625,254.4770050048828,254.32000732421875,254.38999938964844,44817
2026-01-26 13:42:00-05:00,254.40989685058594,254.41000366210938,254.35000610351562,254.39999389648438,34851
2026-01-26 13:43:00-05:00,254.40499877929688,254.49000549316406,254.3800048828125,254.47999572753906,24130
2026-01-26 13:44:00-05:00,254.47000122070312,254.61000061035156,254.4499969482422,254.58999633789062,27634
2026-01-26 13:45:00-05:00,254.59500122070312,254.70159912109375,254.57000732421875,254.57000732421875,37534
2026-01-26 13:46:00-05:00,254.57000732421875,254.66000366210938,254.47999572753906,254.63999938964844,42129
2026-01-26 13:47:00-05:00,254.63800048828125,254.6699981689453,254.52000427246094,254.5800018310547,22331
2026-01-26 13:48:00-05:00,254.57000732421875,254.65499877929688,254.49000549316406,254.60000610351562,46669
2026-01-26 13:49:00-05:00,254.57000732421875,255.02000427246094,254.57000732421875,255.0106964111328,72850
2026-01-26 13:50:00-05:00,255.00999450683594,255.13999938964844,254.75999450683594,255.1199951171875,71542
2026-01-26 13:51:00-05:00,255.1300048828125,255.1699981689453,254.9149932861328,255.05999755859375,59975
2026-01-26 13:52:00-05:00,255.0399932861328,255.16000366210938,255.02000427246094,255.11500549316406,57086
2026-01-26 13:53:00-05:00,255.125,255.22000122070312,255.1011962890625,255.1374053955078,54999
2026-01-26 13:54:00-05:00,255.13999938964844,255.19000244140625,255.10000610351562,255.17999267578125,38374
2026-01-26 13:55:00-05:00,255.14999389648438,255.35000610351562,255.14999389648438,255.22030639648438,53880
2026-01-26 13:56:00-05:00,255.22999572753906,255.26499938964844,255.17010498046875,255.22000122070312,36368
2026-01-26 13:57:00-05:00,255.21929931640625,255.27000427246094,255.16000366210938,255.1750030517578,57419
2026-01-26 13:58:00-05:00,255.1999969482422,255.22000122070312,254.99000549316406,255.0509033203125,48523
2026-01-26 13:59:00-05:00,255.0500030517578,255.19000244140625,255.0399932861328,255.11000061035156,43048
2026-01-26 14:00:00-05:00,255.10000610351562,255.3300018310547,255.10000610351562,255.24000549316406,113182
